rule,alpha,seed,loss_time,loss_branch,branch_collapse_time,branch_collapse_branch,final_prox_diam,final_dist_diam,hierarchy_success,joint_success,stable
BR5,0.43,898717131,29,2,7,2,27.374650211805992,0.0,1,0,0
BR5,0.43,498972760,0,0,0,0,17.825353626292276,2.5464790894703255,1,1,1
BR5,0.43,359525749,0,0,27,2,21.48591731740587,0.0,1,1,1
BR5,0.43,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.43,613608296,0,0,22,2,21.48591731740587,0.0,1,1,1
BR5,0.43,893664920,0,0,34,2,10.345071300973197,6.525352666767709,1,1,1
BR5,0.43,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.43,88409750,0,0,21,2,22.91831180523293,0.0,1,1,1
BR5,0.43,242285877,0,0,0,0,11.140846016432675,4.933803235848755,1,1,1
BR5,0.43,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.43,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.43,354088428,0,0,0,0,6.8436625529515,8.276057040778559,0,0,1
BR5,0.43,809827742,24,2,7,2,23.873241463784304,0.0,1,0,0
BR5,0.43,911989542,0,0,0,0,15.278874536821954,3.978873577297384,1,1,1
BR5,0.43,3344770,0,0,0,0,14.80140970754627,5.411268065124442,1,1,1
BR5,0.43,780932288,0,0,0,0,7.480282325319083,8.276057040778559,0,0,1
BR5,0.43,787716373,0,0,28,2,21.00845248813018,0.7957747154594768,1,1,1
BR5,0.43,504579233,0,0,1,2,22.122537089773452,0.47746482927568606,1,1,1
BR5,0.43,232968652,0,0,8,1,3.0239439187460118,10.026761414789409,0,0,1
BR5,0.43,479546682,0,0,5,2,22.122537089773452,0.7957747154594768,1,1,1
BR5,0.43,106328086,0,0,24,2,21.326762374313976,0.0,1,1,1
BR5,0.43,30349565,0,0,21,2,19.09859317102744,0.0,1,1,1
BR5,0.43,781447916,0,0,0,0,12.095775674984045,5.570423008216337,1,1,1
BR5,0.43,99052377,0,0,0,0,11.777465788800257,5.729577951308232,1,1,1
BR5,0.43,177077809,0,0,0,0,7.002817496043396,7.3211273822271865,0,0,1
BR5,0.43,106406363,0,0,0,0,11.140846016432674,9.071831756238034,1,1,1
BR5,0.43,480404539,0,0,0,0,11.459155902616464,5.092958178940651,1,1,1
BR5,0.43,643647999,0,0,32,2,14.642254764454373,3.501408748021698,1,1,1
BR5,0.43,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.43,200427520,0,0,36,2,18.302818455567966,3.8197186342054876,1,1,1
BR5,0.43,181009884,0,0,26,2,21.645072260497766,0.3183098861837907,1,1,1
BR5,0.43,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.43,499770320,0,0,0,0,8.91267681314614,6.8436625529515,1,1,1
BR5,0.43,999745295,0,0,34,2,14.642254764454373,6.6845076098596055,1,1,1
BR5,0.43,885063870,0,0,18,2,24.669016179243776,0.15915494309189535,1,1,1
BR5,0.43,389151678,22,2,3,2,28.966199642724952,0.0,1,0,0
BR5,0.43,151079599,0,0,29,2,18.46197339865986,2.546479089470326,1,1,1
BR5,0.44,534895719,27,2,8,2,29.60281941509253,0.0,1,0,0
BR5,0.44,199900596,0,0,36,2,18.14366351247607,2.7056340325622203,1,1,1
BR5,0.44,862061405,0,0,32,2,15.597184423005743,3.978873577297384,1,1,1
BR5,0.44,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.44,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.44,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.44,423734973,0,0,0,0,18.14366351247607,4.297183463481174,1,1,1
BR5,0.44,415968277,0,0,0,0,5.8887328944001265,14.483099821362478,0,0,1
BR5,0.44,670094951,0,0,9,2,18.939438227935547,0.3183098861837907,1,1,1
BR5,0.44,841095290,0,0,35,2,17.825353626292276,2.705634032562221,1,1,1
BR5,0.44,669991379,0,0,0,0,15.119719593730059,3.3422538049298027,1,1,1
BR5,0.44,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.44,249467211,0,0,18,2,21.485917317405875,0.9549296585513721,1,1,1
BR5,0.44,898717131,29,2,7,2,27.374650211805992,0.0,1,0,0
BR5,0.44,498972760,0,0,0,0,17.825353626292276,2.5464790894703255,1,1,1
BR5,0.44,359525749,0,0,35,2,17.98450856938417,1.432394487827058,1,1,1
BR5,0.44,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.44,613608296,0,0,22,2,21.48591731740587,0.0,1,1,1
BR5,0.44,893664920,0,0,34,2,10.345071300973197,6.525352666767709,1,1,1
BR5,0.44,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.44,88409750,0,0,21,2,22.91831180523293,0.0,1,1,1
BR5,0.44,242285877,0,0,0,0,11.140846016432675,4.933803235848755,1,1,1
BR5,0.44,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.44,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.44,354088428,0,0,0,0,6.8436625529515,8.276057040778559,0,0,1
BR5,0.44,809827742,24,0,7,2,21.32676237431398,2.3873241463784303,1,0,0
BR5,0.44,911989542,0,0,33,2,15.119719593730059,4.456338406573069,1,1,1
BR5,0.44,3344770,0,0,0,0,13.846480048994897,5.888732894400127,1,1,1
BR5,0.44,780932288,0,0,26,1,0.47746482927568606,15.915494309189535,0,0,1
BR5,0.44,787716373,0,0,25,2,21.80422720358966,0.0,1,1,1
BR5,0.44,504579233,0,0,1,2,20.21267777267071,0.0,1,1,1
BR5,0.44,232968652,0,0,8,0,4.297183463481174,9.390141642421824,0,0,1
BR5,0.44,479546682,0,0,5,2,22.122537089773452,0.7957747154594768,1,1,1
BR5,0.44,106328086,0,0,27,2,20.053522829578817,0.9549296585513721,1,1,1
BR5,0.44,30349565,0,0,19,2,18.461973398659858,0.7957747154594768,1,1,1
BR5,0.44,781447916,0,0,0,0,12.095775674984045,5.570423008216337,1,1,1
BR5,0.44,99052377,0,0,0,0,11.777465788800257,5.729577951308232,1,1,1
BR5,0.44,177077809,0,0,0,0,7.16197243913529,7.16197243913529,0,0,1
BR5,0.44,106406363,0,0,0,0,11.140846016432674,9.071831756238034,1,1,1
BR5,0.44,480404539,0,0,0,0,11.459155902616464,5.092958178940651,1,1,1
BR5,0.44,643647999,0,0,32,2,14.642254764454373,3.501408748021698,1,1,1
BR5,0.44,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.44,200427520,0,0,0,0,15.915494309189535,4.456338406573069,1,1,1
BR5,0.44,181009884,0,0,0,0,12.732395447351628,5.729577951308233,1,1,1
BR5,0.44,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.44,499770320,0,0,0,0,8.91267681314614,6.8436625529515,1,1,1
BR5,0.44,999745295,0,0,0,0,10.345071300973197,11.140846016432674,0,0,1
BR5,0.44,885063870,0,0,18,2,22.91831180523293,1.432394487827058,1,1,1
BR5,0.44,389151678,22,2,3,2,28.966199642724952,0.0,1,0,0
BR5,0.44,151079599,0,0,29,2,18.46197339865986,2.546479089470326,1,1,1
BR5,0.45,534895719,27,0,8,2,28.17042492726547,0.0,1,0,0
BR5,0.45,199900596,0,0,36,2,18.14366351247607,2.7056340325622203,1,1,1
BR5,0.45,862061405,0,0,32,2,15.597184423005743,3.978873577297384,1,1,1
BR5,0.45,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.45,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.45,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.45,423734973,0,0,0,0,18.14366351247607,4.297183463481174,1,1,1
BR5,0.45,415968277,0,0,0,0,6.047887837492023,14.323944878270584,0,0,1
BR5,0.45,670094951,0,0,9,2,18.939438227935547,0.3183098861837907,1,1,1
BR5,0.45,841095290,0,0,22,2,20.212677772670713,0.0,1,1,1
BR5,0.45,669991379,0,0,0,0,15.119719593730059,3.3422538049298027,1,1,1
BR5,0.45,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.45,249467211,0,0,18,2,21.80422720358966,0.15915494309189535,1,1,1
BR5,0.45,898717131,0,0,24,2,22.122537089773452,0.6366197723675814,1,1,1
BR5,0.45,498972760,0,0,0,0,16.87042396774091,3.8197186342054885,1,1,1
BR5,0.45,359525749,0,0,35,2,17.98450856938417,1.432394487827058,1,1,1
BR5,0.45,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.45,613608296,0,0,22,2,21.48591731740587,0.0,1,1,1
BR5,0.45,893664920,0,0,34,2,10.345071300973197,6.525352666767709,1,1,1
BR5,0.45,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.45,88409750,0,0,23,2,23.236621691416723,0.15915494309189535,1,1,1
BR5,0.45,242285877,0,0,0,0,11.140846016432675,4.933803235848755,1,1,1
BR5,0.45,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.45,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.45,354088428,0,0,0,0,7.480282325319083,7.798592211502873,0,0,1
BR5,0.45,809827742,24,0,7,2,21.32676237431398,2.3873241463784303,1,0,0
BR5,0.45,911989542,0,0,33,2,15.119719593730059,4.456338406573069,1,1,1
BR5,0.45,3344770,0,0,0,0,14.164789935178685,6.525352666767709,1,1,1
BR5,0.45,780932288,0,0,0,0,7.639437268410977,8.435211983870454,0,0,1
BR5,0.45,787716373,0,0,25,2,21.80422720358966,0.0,1,1,1
BR5,0.45,504579233,0,0,1,2,20.21267777267071,0.0,1,1,1
BR5,0.45,232968652,0,0,8,0,4.297183463481174,9.390141642421824,0,0,1
BR5,0.45,479546682,0,0,5,2,22.91831180523293,0.0,1,1,1
BR5,0.45,106328086,0,0,23,2,19.576058000303128,0.0,1,1,1
BR5,0.45,30349565,0,0,19,2,18.461973398659858,0.7957747154594768,1,1,1
BR5,0.45,781447916,0,0,0,0,12.095775674984045,5.570423008216337,1,1,1
BR5,0.45,99052377,0,0,0,0,11.140846016432675,6.047887837492023,1,1,1
BR5,0.45,177077809,0,0,34,2,8.753521870054243,5.570423008216338,1,1,1
BR5,0.45,106406363,0,0,0,0,14.80140970754627,5.411268065124442,1,1,1
BR5,0.45,480404539,0,0,0,0,11.459155902616464,5.092958178940651,1,1,1
BR5,0.45,643647999,0,0,0,0,17.029578910832804,2.705634032562221,1,1,1
BR5,0.45,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.45,200427520,0,0,0,0,15.915494309189535,4.456338406573069,1,1,1
BR5,0.45,181009884,0,0,0,0,14.005634992086792,5.092958178940651,1,1,1
BR5,0.45,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.45,499770320,0,0,0,0,10.3450713009732,5.411268065124442,1,1,1
BR5,0.45,999745295,0,0,0,0,10.345071300973197,11.140846016432674,0,0,1
BR5,0.45,885063870,0,0,23,2,20.690142601946395,3.8197186342054876,1,1,1
BR5,0.45,389151678,22,2,3,2,28.966199642724952,0.0,1,0,0
BR5,0.45,151079599,0,0,0,0,16.870423967740912,5.411268065124442,1,1,1
BR5,0.46,534895719,27,0,8,2,28.17042492726547,0.0,1,0,0
BR5,0.46,199900596,0,0,0,0,17.98450856938417,2.705634032562221,1,1,1
BR5,0.46,862061405,0,0,29,2,17.825353626292276,3.1830988618379075,1,1,1
BR5,0.46,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.46,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.46,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.46,423734973,0,0,0,0,18.14366351247607,4.297183463481174,1,1,1
BR5,0.46,415968277,0,0,0,0,4.933803235848756,14.005634992086788,0,0,1
BR5,0.46,670094951,0,0,9,2,18.621128341751756,0.47746482927568606,1,1,1
BR5,0.46,841095290,0,0,22,2,20.212677772670713,0.0,1,1,1
BR5,0.46,669991379,0,0,0,0,14.801409707546267,3.6605636911135933,1,1,1
BR5,0.46,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.46,249467211,0,0,18,2,21.80422720358966,0.15915494309189535,1,1,1
BR5,0.46,898717131,0,0,24,2,22.122537089773452,0.6366197723675814,1,1,1
BR5,0.46,498972760,0,0,0,0,18.46197339865986,3.501408748021698,1,1,1
BR5,0.46,359525749,0,0,35,2,17.98450856938417,1.432394487827058,1,1,1
BR5,0.46,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.46,613608296,0,0,0,0,17.984508569384175,4.615493349664964,1,1,1
BR5,0.46,893664920,0,0,35,2,20.690142601946395,2.5464790894703255,1,1,1
BR5,0.46,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.46,88409750,0,0,22,2,20.84929754503829,2.38732414637843,1,1,1
BR5,0.46,242285877,0,0,35,2,13.209860276627314,2.705634032562221,1,1,1
BR5,0.46,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.46,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.46,354088428,0,0,0,0,11.61831084570836,3.1830988618379075,1,1,1
BR5,0.46,809827742,24,0,7,2,21.008452488130185,2.705634032562221,1,0,0
BR5,0.46,911989542,0,0,0,0,12.41408556116784,7.161972439135292,1,1,1
BR5,0.46,3344770,0,0,0,0,11.777465788800257,8.435211983870454,1,1,1
BR5,0.46,780932288,0,0,0,0,7.639437268410977,8.435211983870454,0,0,1
BR5,0.46,787716373,0,0,25,2,21.80422720358966,0.0,1,1,1
BR5,0.46,504579233,0,0,1,2,20.84929754503829,0.6366197723675814,1,1,1
BR5,0.46,232968652,0,0,8,1,2.0690142601946393,11.459155902616464,0,0,1
BR5,0.46,479546682,0,0,5,2,22.60000191904914,0.47746482927568606,1,1,1
BR5,0.46,106328086,0,0,23,2,19.576058000303128,0.0,1,1,1
BR5,0.46,30349565,0,0,16,2,19.416903057211236,0.0,1,1,1
BR5,0.46,781447916,0,0,0,0,12.095775674984045,5.570423008216337,1,1,1
BR5,0.46,99052377,0,0,0,0,11.140846016432674,6.525352666767709,1,1,1
BR5,0.46,177077809,0,0,0,0,6.8436625529515,7.480282325319083,0,0,1
BR5,0.46,106406363,0,0,26,2,19.257748114119337,0.7957747154594768,1,1,1
BR5,0.46,480404539,0,0,0,0,9.86760647169751,7.480282325319081,1,1,1
BR5,0.46,643647999,0,0,0,0,17.029578910832804,2.705634032562221,1,1,1
BR5,0.46,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.46,200427520,0,0,0,0,15.915494309189535,4.456338406573069,1,1,1
BR5,0.46,181009884,0,0,29,2,17.50704374010849,1.750704374010849,1,1,1
BR5,0.46,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.46,499770320,0,0,0,0,8.276057040778557,7.3211273822271865,1,1,1
BR5,0.46,999745295,0,0,0,0,10.981691073340778,10.504226244065093,1,1,1
BR5,0.46,885063870,0,0,24,2,24.50986123615188,0.15915494309189535,1,1,1
BR5,0.46,389151678,22,2,3,2,28.966199642724952,0.0,1,0,0
BR5,0.46,151079599,0,0,0,0,16.870423967740912,5.411268065124442,1,1,1
BR5,0.47,534895719,27,0,8,2,28.17042492726547,0.0,1,0,0
BR5,0.47,199900596,0,0,0,0,17.98450856938417,2.705634032562221,1,1,1
BR5,0.47,862061405,0,0,29,2,17.825353626292276,3.1830988618379075,1,1,1
BR5,0.47,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.47,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.47,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.47,423734973,0,0,0,0,18.14366351247607,4.297183463481174,1,1,1
BR5,0.47,415968277,0,0,0,0,4.933803235848756,14.005634992086788,0,0,1
BR5,0.47,670094951,0,0,9,2,18.621128341751756,0.47746482927568606,1,1,1
BR5,0.47,841095290,0,0,22,2,20.212677772670713,0.0,1,1,1
BR5,0.47,669991379,0,0,0,0,10.345071300973197,7.798592211502873,1,1,1
BR5,0.47,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.47,249467211,0,0,18,2,20.690142601946395,0.9549296585513721,1,1,1
BR5,0.47,898717131,0,0,24,2,22.122537089773452,0.6366197723675814,1,1,1
BR5,0.47,498972760,0,0,27,2,19.73521294339502,1.4323944878270582,1,1,1
BR5,0.47,359525749,0,0,35,2,17.98450856938417,1.432394487827058,1,1,1
BR5,0.47,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.47,613608296,0,0,0,0,17.984508569384175,4.615493349664964,1,1,1
BR5,0.47,893664920,0,0,0,0,18.461973398659858,3.8197186342054885,1,1,1
BR5,0.47,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.47,88409750,0,0,22,2,20.84929754503829,2.38732414637843,1,1,1
BR5,0.47,242285877,0,0,35,2,13.209860276627314,2.705634032562221,1,1,1
BR5,0.47,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.47,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.47,354088428,0,0,0,0,8.116902097686664,7.639437268410977,1,1,1
BR5,0.47,809827742,0,0,0,0,8.753521870054245,8.116902097686664,1,1,1
BR5,0.47,911989542,0,0,0,0,15.119719593730057,4.456338406573069,1,1,1
BR5,0.47,3344770,0,0,0,0,11.777465788800257,8.435211983870454,1,1,1
BR5,0.47,780932288,0,0,0,0,7.480282325319081,8.594366926962348,0,0,1
BR5,0.47,787716373,0,0,0,0,16.392959138465223,5.092958178940651,1,1,1
BR5,0.47,504579233,0,0,1,2,20.84929754503829,0.6366197723675814,1,1,1
BR5,0.47,232968652,0,0,8,1,3.6605636911135933,10.822536130248885,0,0,1
BR5,0.47,479546682,0,0,5,2,22.281692032865347,0.7957747154594768,1,1,1
BR5,0.47,106328086,0,0,23,2,19.576058000303128,0.0,1,1,1
BR5,0.47,30349565,0,0,16,2,19.416903057211236,0.0,1,1,1
BR5,0.47,781447916,0,0,0,0,12.891550390443523,4.138028520389279,1,1,1
BR5,0.47,99052377,0,0,0,0,11.140846016432674,6.525352666767709,1,1,1
BR5,0.47,177077809,0,0,0,0,7.480282325319083,6.8436625529515,1,1,1
BR5,0.47,106406363,0,0,26,2,19.257748114119337,0.7957747154594768,1,1,1
BR5,0.47,480404539,0,0,0,0,9.86760647169751,7.480282325319081,1,1,1
BR5,0.47,643647999,0,0,0,0,17.029578910832804,2.705634032562221,1,1,1
BR5,0.47,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.47,200427520,0,0,0,0,15.915494309189535,4.456338406573069,1,1,1
BR5,0.47,181009884,0,0,29,2,17.50704374010849,1.750704374010849,1,1,1
BR5,0.47,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.47,499770320,0,0,0,0,7.639437268410977,7.957747154594768,0,0,1
BR5,0.47,999745295,0,0,0,0,14.960564650638162,6.684507609859604,1,1,1
BR5,0.47,885063870,0,0,24,2,24.50986123615188,0.15915494309189535,1,1,1
BR5,0.47,389151678,22,2,3,2,28.966199642724952,0.0,1,0,0
BR5,0.47,151079599,0,0,0,0,16.870423967740912,5.411268065124442,1,1,1
BR5,0.48,534895719,27,2,8,2,28.807044699633053,0.0,1,0,0
BR5,0.48,199900596,0,0,0,0,17.98450856938417,2.705634032562221,1,1,1
BR5,0.48,862061405,0,0,0,0,15.75633936609764,4.933803235848756,1,1,1
BR5,0.48,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.48,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.48,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.48,423734973,0,0,27,2,22.28169203286535,0.6366197723675814,1,1,1
BR5,0.48,415968277,0,0,0,0,4.933803235848756,14.005634992086788,0,0,1
BR5,0.48,670094951,0,0,9,2,18.621128341751756,0.6366197723675814,1,1,1
BR5,0.48,841095290,0,0,27,2,20.690142601946395,0.3183098861837907,1,1,1
BR5,0.48,669991379,0,0,0,0,10.345071300973197,7.798592211502873,1,1,1
BR5,0.48,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.48,249467211,0,0,18,2,20.690142601946395,0.9549296585513721,1,1,1
BR5,0.48,898717131,0,0,31,2,20.84929754503829,1.5915494309189533,1,1,1
BR5,0.48,498972760,0,0,24,2,21.167607431222088,0.47746482927568606,1,1,1
BR5,0.48,359525749,0,0,35,2,17.98450856938417,1.432394487827058,1,1,1
BR5,0.48,434285668,0,0,18,2,24.19155134996809,0.0,1,1,1
BR5,0.48,613608296,0,0,0,0,17.984508569384175,4.615493349664964,1,1,1
BR5,0.48,893664920,0,0,0,0,18.461973398659858,3.8197186342054885,1,1,1
BR5,0.48,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.48,88409750,0,0,18,2,22.440846975957246,0.0,1,1,1
BR5,0.48,242285877,0,0,35,2,13.209860276627314,2.705634032562221,1,1,1
BR5,0.48,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.48,953477464,0,0,24,2,21.16760743122208,0.6366197723675814,1,1,1
BR5,0.48,354088428,0,0,0,0,8.594366926962348,7.161972439135292,1,1,1
BR5,0.48,809827742,0,0,0,0,8.435211983870454,8.276057040778557,1,1,1
BR5,0.48,911989542,0,0,25,2,20.053522829578817,0.0,1,1,1
BR5,0.48,3344770,0,0,0,0,13.050705333535419,7.3211273822271865,1,1,1
BR5,0.48,780932288,0,0,0,0,6.366197723675813,9.867606471697512,0,0,1
BR5,0.48,787716373,0,0,0,0,14.005634992086792,4.615493349664964,1,1,1
BR5,0.48,504579233,0,0,1,2,20.84929754503829,0.6366197723675814,1,1,1
BR5,0.48,232968652,19,1,8,1,0.0,9.54929658551372,0,0,0
BR5,0.48,479546682,0,0,5,2,22.281692032865347,0.7957747154594768,1,1,1
BR5,0.48,106328086,0,0,0,0,16.87042396774091,3.8197186342054885,1,1,1
BR5,0.48,30349565,0,0,16,2,19.576058000303128,0.0,1,1,1
BR5,0.48,781447916,0,0,0,0,13.209860276627314,3.8197186342054885,1,1,1
BR5,0.48,99052377,0,0,0,0,11.459155902616466,7.002817496043394,1,1,1
BR5,0.48,177077809,0,0,0,0,7.3211273822271865,7.002817496043396,1,1,1
BR5,0.48,106406363,0,0,26,2,19.257748114119337,0.7957747154594768,1,1,1
BR5,0.48,480404539,0,0,0,0,13.687325105903,5.729577951308232,1,1,1
BR5,0.48,643647999,0,0,0,0,16.87042396774091,2.864788975654116,1,1,1
BR5,0.48,599121578,24,2,1,2,30.080284244368226,0.0,1,0,0
BR5,0.48,200427520,0,0,0,0,15.915494309189535,4.456338406573069,1,1,1
BR5,0.48,181009884,0,0,29,2,17.50704374010849,1.750704374010849,1,1,1
BR5,0.48,961022652,0,0,33,2,11.30000095952457,5.411268065124441,1,1,1
BR5,0.48,499770320,0,0,0,0,7.639437268410977,7.957747154594768,0,0,1
BR5,0.48,999745295,0,0,31,1,3.8197186342054876,15.438029479913851,0,0,1
BR5,0.48,885063870,0,0,18,2,20.530987658854503,3.1830988618379066,1,1,1
BR5,0.48,389151678,22,2,3,2,28.17042492726548,0.0,1,0,0
BR5,0.48,151079599,0,0,0,0,16.870423967740912,5.411268065124442,1,1,1
BR5,0.49,534895719,27,2,8,2,28.807044699633053,0.0,1,0,0
BR5,0.49,199900596,0,0,0,0,17.98450856938417,2.705634032562221,1,1,1
BR5,0.49,862061405,0,0,0,0,15.75633936609764,4.933803235848756,1,1,1
BR5,0.49,787846415,26,2,7,2,23.71408652069241,0.0,1,0,0
BR5,0.49,996406379,24,2,5,2,26.101410667070837,0.0,1,0,0
BR5,0.49,127521864,0,0,27,2,19.416903057211236,1.1140846016432673,1,1,1
BR5,0.49,423734973,0,0,28,2,21.96338214668156,0.9549296585513721,1,1,1
BR5,0.49,415968277,0,0,0,0,6.6845076098596055,12.254930618075942,0,0,1
BR5,0.49,670094951,0,0,9,2,18.621128341751756,0.6366197723675814,1,1,1
BR5,0.49,841095290,0,0,27,2,20.690142601946395,0.3183098861837907,1,1,1
BR5,0.49,669991379,0,0,27,2,22.440846975957246,0.47746482927568606,1,1,1
BR5,0.49,429389015,15,1,2,1,0.0,11.618310845708361,0,0,0
BR5,0.49,249467211,0,0,18,2,22.28169203286535,0.0,1,1,1
BR5,0.49,898717131,0,0,31,2,20.84929754503829,1.5915494309189533,1,1,1
BR5,0.49,498972760,0,0,24,2,21.167607431222088,0.47746482927568606,1,1,1
BR5,0.49,359525749,0,0,36,2,17.029578910832804,2.2281692032865346,1,1,1
BR5,0.49,434285668,0,0,11,0,20.690142601946395,3.342253804929802,1,1,1
BR5,0.49,613608296,0,0,0,0,18.621128341751756,3.978873577297384,1,1,1
BR5,0.49,893664920,0,0,25,2,22.759156862141033,0.0,1,1,1
BR5,0.49,648061059,30,2,7,2,25.783100780887047,0.0,1,0,0
BR5,0.49,88409750,33,2,10,2,26.260565610162736,0.0,1,0,0
BR5,0.49,242285877,0,0,35,2,13.209860276627314,2.705634032562221,1,1,1
BR5,0.49,944505602,20,1,7,1,0.0,13.050705333535419,0,0,0
BR5,0.49,953477464,0,0,30,2,19.416903057211236,2.0690142601946393,1,1,1
BR5,0.49,354088428,0,0,0,0,8.594366926962348,7.161972439135292,1,1,1
BR5,0.49,809827742,0,0,0,0,10.026761414789407,7.480282325319081,1,1,1
BR5,0.49,911989542,0,0,25,2,20.053522829578817,0.0,1,1,1
BR5,0.49,3344770,0,0,0,0,12.891550390443523,7.480282325319083,1,1,1
BR5,0.49,780932288,0,0,0,0,6.366197723675813,9.867606471697512,0,0,1
BR5,0.49,787716373,0,0,0,0,14.005634992086792,4.615493349664964,1,1,1
BR5,0.49,504579233,0,0,1,2,20.21267777267071,0.0,1,1,1
BR5,0.49,232968652,19,1,8,1,0.0,9.54929658551372,0,0,0
BR5,0.49,479546682,0,0,5,2,24.032396406876195,0.15915494309189535,1,1,1
BR5,0.49,106328086,0,0,27,2,20.371832715762604,0.3183098861837907,1,1,1
BR5,0.49,30349565,0,0,16,2,19.576058000303128,0.0,1,1,1
BR5,0.49,781447916,0,0,0,0,13.209860276627314,3.8197186342054885,1,1,1
BR5,0.49,99052377,0,0,0,0,8.276057040778557,7.480282325319081,1,1,1
BR5,0.49,177077809,0,0,0,0,7.3211273822271865,7.002817496043396,1,1,1
BR5,0.49,106406363,0,0,26,2,19.257748114119337,0.7957747154594768,1,1,1
BR5,0.49,480404539,0,0,0,0,13.687325105903,5.729577951308232,1,1,1
BR5,0.49,643647999,0,0,0,0,16.87042396774091,2.864788975654116,1,1,1
BR5,0.49,599121578,24,2,1,2,29.921129301276324,0.0,1,0,0
BR5,0.49,200427520,0,0,33,2,17.825353626292276,2.7056340325622212,1,1,1
BR5,0.49,181009884,0,0,27,0,14.32394487827058,4.615493349664965,1,1,1
BR5,0.49,961022652,0,0,35,2,11.459155902616464,4.297183463481174,1,1,1
BR5,0.49,499770320,0,0,34,2,10.026761414789409,5.252113122032545,1,1,1
BR5,0.49,999745295,0,0,31,1,3.8197186342054876,15.438029479913851,0,0,1
BR5,0.49,885063870,0,0,18,2,20.530987658854503,3.1830988618379066,1,1,1
BR5,0.49,389151678,22,2,3,2,28.17042492726548,0.0,1,0,0
BR5,0.49,151079599,0,0,24,2,21.96338214668156,0.15915494309189535,1,1,1
BR5,0.5,534895719,27,2,8,2,28.329579870357367,0.0,1,0,0
